product_id,category,brand,cost_price,selling_price,inventory,competitor_price,previous_sales,customer_rating,discount,seasonality,promotion,day_of_week,demand
20,Sports,BrandB,44291,4464,88,29007,25,2.76,23.45,1,0,0,216
28,Beauty,BrandA,12450,44649,170,48251,55,3.17,3.11,0,1,6,62
8,Electronics,BrandE,11204,38105,288,2251,84,3.8,3.22,0,0,2,39
41,Home,BrandD,43611,35572,285,48622,52,3.91,3.03,0,1,4,72
39,Sports,BrandA,12367,42915,100,28512,44,2.54,0.34,1,0,0,47
1,Electronics,BrandE,3245,23885,270,14499,98,4.45,16.46,0,0,0,88
3,Sports,BrandD,4366,44142,229,27012,85,3.4,29.2,0,1,5,80
13,Sports,BrandC,32745,58427,46,40320,56,3.52,13.16,1,0,2,70
28,Home,BrandD,45224,52459,250,2149,55,4.52,16.22,0,1,0,69
49,Beauty,BrandB,6318,41853,212,55805,87,3.45,29.04,1,1,1,137
25,Fashion,BrandB,49361,12699,241,58308,70,2.62,7.66,0,1,6,201
33,Beauty,BrandC,30616,37187,26,25126,77,2.94,25.75,1,1,5,84
38,Home,BrandA,15993,3281,189,36127,87,4.89,16.39,1,0,5,424
6,Home,BrandE,28538,52417,246,40977,73,2.68,17.08,1,0,0,69
44,Home,BrandD,20947,3463,287,32251,81,3.39,10.3,1,1,6,338
45,Electronics,BrandB,30931,28074,45,24977,66,3.76,16.85,1,0,5,83
32,Beauty,BrandA,18408,56180,166,57297,19,3.73,2.19,0,0,3,36
45,Beauty,BrandC,29836,39459,164,36189,83,2.51,22.94,1,1,2,98
47,Sports,BrandB,41492,11231,93,59506,7,3.75,8.54,1,0,3,168
21,Sports,BrandC,4525,53258,16,45912,63,3.46,26.63,1,1,4,93
16,Sports,BrandD,20593,26007,77,10337,42,4.93,11.04,1,0,3,69
21,Home,BrandE,6655,31535,80,43958,42,2.9,4.28,0,0,6,57
11,Beauty,BrandB,47107,11764,205,36393,59,3.39,20.88,1,1,1,156
37,Home,BrandB,33987,12012,14,10524,20,3.55,4.94,0,0,5,41
36,Electronics,BrandD,48158,38248,230,27650,73,3.48,22.61,1,0,6,90
35,Sports,BrandA,21463,37645,180,24188,17,4.16,29.04,1,1,5,62
19,Home,BrandE,21436,48637,280,39708,27,3.04,23.39,0,0,1,54
20,Home,BrandB,4926,7176,43,50364,47,3.05,0.67,0,1,5,236
18,Electronics,BrandE,23803,52456,64,915,2,4.32,18.0,0,0,3,22
47,Fashion,BrandB,45780,25265,70,40767,63,3.75,20.86,1,1,4,124
41,Beauty,BrandE,28106,3082,128,12223,62,3.54,24.76,0,1,0,167
49,Fashion,BrandC,48332,50383,168,11064,19,2.92,1.68,1,1,1,24
14,Sports,BrandB,28651,23163,163,3853,17,2.97,14.4,0,1,3,14
15,Home,BrandE,14267,45976,61,24534,69,2.53,16.06,0,1,6,58
31,Electronics,BrandA,11808,34102,82,35174,39,2.73,5.07,1,0,3,65
1,Electronics,BrandC,44745,27045,198,43766,82,3.89,9.67,0,0,3,93
3,Beauty,BrandC,46171,45464,289,35035,71,4.73,13.21,0,1,0,75
16,Fashion,BrandA,25270,27646,19,11100,81,3.22,25.0,1,0,2,70
23,Beauty,BrandE,29072,14862,16,11045,39,3.32,27.88,1,1,5,69
11,Home,BrandD,41948,49854,105,34596,36,2.79,18.85,1,0,5,45
12,Beauty,BrandA,2704,47473,160,20594,40,3.47,11.85,0,0,6,41
10,Electronics,BrandE,27733,9097,129,29599,45,2.59,7.62,0,1,4,117
32,Electronics,BrandA,22229,23035,284,41335,4,4.79,29.46,0,1,6,108
16,Sports,BrandA,31631,45795,114,28929,25,4.18,29.49,0,0,2,57
8,Sports,BrandB,34370,15094,150,52217,69,4.98,27.75,0,0,5,168
38,Home,BrandE,38511,27897,220,6283,30,4.71,23.57,1,1,4,67
12,Fashion,BrandD,39882,22710,166,5597,76,3.68,9.77,0,0,6,55
24,Beauty,BrandB,49567,24823,132,55570,68,3.8,24.51,1,0,4,134
28,Home,BrandA,41975,23087,154,6701,88,2.98,12.26,0,1,3,67
8,Sports,BrandA,47181,3590,40,44581,29,3.66,9.8,1,0,1,407
28,Beauty,BrandA,22107,28469,177,5267,73,4.76,22.35,0,1,3,75
36,Sports,BrandE,25468,44326,26,9971,68,2.63,2.39,0,1,0,47
26,Beauty,BrandE,33898,56091,210,47816,51,4.66,1.46,1,1,5,76
8,Fashion,BrandB,12408,8726,131,12403,24,3.35,13.44,0,0,4,61
50,Home,BrandD,26923,4006,221,14029,14,4.75,13.37,1,0,6,138
28,Beauty,BrandB,44115,34365,100,36209,69,4.85,26.87,0,1,1,101
28,Electronics,BrandC,9671,9977,168,52872,18,4.18,3.78,0,1,6,180
37,Electronics,BrandA,13221,42939,152,6956,42,4.16,3.7,1,0,5,44
41,Beauty,BrandA,49929,48364,22,928,57,3.63,4.42,0,0,4,39
36,Beauty,BrandA,17116,48708,298,25446,83,4.59,0.89,1,0,4,80
27,Beauty,BrandB,43012,15383,199,17378,12,4.9,2.15,0,1,3,52
17,Electronics,BrandB,38958,1370,155,37752,82,4.44,19.8,0,1,1,907
9,Electronics,BrandA,46669,24375,127,58469,17,4.05,12.95,0,0,1,90
33,Beauty,BrandB,8159,18589,191,46732,30,4.02,22.91,0,0,5,114
20,Sports,BrandE,43869,56312,153,46858,88,4.62,29.78,0,0,4,88
13,Sports,BrandE,12204,45235,108,23885,75,3.85,19.77,0,1,1,79
28,Fashion,BrandB,33293,13706,247,34386,99,4.51,1.51,0,1,1,142
48,Home,BrandA,48652,55019,235,12145,23,3.77,3.14,1,0,6,18
29,Sports,BrandB,46973,49236,210,33966,81,2.66,26.43,0,0,5,74
13,Electronics,BrandB,31726,27231,202,3509,1,3.46,15.82,0,1,3,37
46,Sports,BrandB,24352,22339,91,38429,79,3.61,24.75,0,1,6,116
35,Fashion,BrandC,32582,17333,146,42485,32,2.85,25.7,1,0,6,122
6,Fashion,BrandE,23294,56309,203,37247,9,2.76,27.83,1,0,2,47
18,Home,BrandD,41920,35360,50,43518,15,3.84,28.49,0,0,0,74
5,Sports,BrandD,13879,4139,292,35586,28,2.71,16.64,0,1,2,270
47,Electronics,BrandC,7506,32872,19,7091,24,3.26,10.23,0,0,1,41
25,Electronics,BrandB,9182,59897,48,845,60,4.36,28.86,1,1,4,89
2,Beauty,BrandC,34340,36322,173,14629,35,4.91,16.42,0,1,0,60
10,Electronics,BrandC,32930,59547,48,25026,86,4.29,1.93,1,0,0,51
30,Home,BrandA,23591,12277,102,30691,27,4.98,19.28,0,0,4,115
50,Home,BrandE,33483,12463,265,48385,83,4.25,17.63,1,1,0,182
45,Electronics,BrandD,24489,20876,113,38033,76,3.23,26.87,1,0,4,120
5,Electronics,BrandB,10415,45086,287,17276,20,4.18,19.6,0,1,0,55
33,Beauty,BrandD,43052,55182,108,55039,65,4.26,10.47,0,0,6,64
1,Electronics,BrandD,19490,24955,260,40105,85,3.43,28.99,0,0,5,116
18,Beauty,BrandE,25234,41703,210,29164,49,2.54,24.05,0,0,5,59
32,Beauty,BrandD,15324,20696,47,8943,1,4.26,18.91,0,0,2,40
47,Electronics,BrandD,36581,36086,249,32301,10,2.55,8.79,0,1,6,41
49,Fashion,BrandC,11533,21762,291,3110,47,4.08,11.21,0,1,0,38
11,Fashion,BrandE,43236,36631,277,2520,59,2.91,20.1,1,1,3,68
21,Beauty,BrandA,16741,59332,87,52816,96,3.91,2.16,0,0,4,71
26,Electronics,BrandB,6439,36410,114,35989,62,3.76,7.7,0,1,6,65
25,Fashion,BrandD,47964,58263,194,59913,86,2.53,21.42,1,1,0,110
22,Electronics,BrandB,48062,35393,292,52420,18,3.41,14.4,0,1,5,90
27,Electronics,BrandA,35563,36440,255,39350,46,4.0,12.07,0,0,5,64
49,Electronics,BrandB,34964,12405,216,35335,32,4.62,4.54,0,1,4,140
13,Sports,BrandA,11685,44108,295,8165,27,4.72,13.26,0,0,3,37
33,Electronics,BrandC,27545,28747,137,57454,92,3.71,23.12,1,0,0,126
34,Sports,BrandD,45269,11666,205,33139,18,4.32,7.92,1,1,0,121
41,Beauty,BrandA,47618,18074,289,28014,39,3.29,0.16,0,0,3,74
35,Fashion,BrandB,19667,11838,99,44929,49,3.36,20.06,0,1,3,155
1,Fashion,BrandD,36912,51664,282,20283,93,2.99,29.18,1,1,3,99
21,Fashion,BrandC,22125,16635,223,27855,82,3.9,18.2,0,1,5,110
48,Fashion,BrandD,39688,46613,93,39571,44,3.29,3.6,1,1,4,63
6,Fashion,BrandA,27576,58847,76,12897,72,2.71,9.62,1,1,6,69
28,Fashion,BrandC,45105,1189,251,30211,54,4.21,26.03,1,0,3,818
17,Fashion,BrandB,19529,45216,133,16124,95,4.27,6.98,0,1,4,72
5,Beauty,BrandC,23473,22960,216,49521,34,3.4,18.23,0,0,2,101
31,Electronics,BrandC,39621,26769,100,940,71,2.69,12.08,0,1,0,59
5,Home,BrandE,31933,53497,79,53292,36,3.57,6.24,1,1,0,77
38,Sports,BrandC,43809,56933,58,5331,18,3.61,24.4,0,1,1,36
3,Home,BrandC,2432,19975,58,10299,38,4.17,22.28,0,0,2,50
23,Home,BrandD,44754,59749,222,45162,59,3.29,19.85,1,0,6,72
37,Electronics,BrandB,2257,36984,20,25358,9,4.21,7.09,0,0,3,37
37,Electronics,BrandD,31222,53192,103,38545,73,4.68,2.94,0,0,3,56
10,Electronics,BrandD,38353,39878,24,33274,72,3.09,17.28,0,1,6,84
10,Fashion,BrandA,38905,33521,50,37236,51,4.95,16.61,1,1,5,102
19,Beauty,BrandD,1616,52427,197,42610,35,3.47,5.65,0,0,2,29
17,Fashion,BrandE,44027,17699,62,8695,82,3.17,1.69,1,0,3,51
21,Beauty,BrandE,12191,39412,115,25886,5,3.55,2.42,1,0,1,28
14,Beauty,BrandA,992,40872,133,29945,14,2.74,29.78,1,1,4,65
9,Home,BrandB,28382,34422,198,23513,92,2.81,23.51,0,0,0,88
46,Home,BrandB,9311,11325,12,13976,30,3.54,27.66,0,0,2,73
1,Beauty,BrandD,28308,2329,33,20689,4,4.41,5.85,0,1,0,284
45,Beauty,BrandD,24772,11673,116,13446,39,4.75,28.82,1,0,4,95
13,Fashion,BrandD,28899,7559,165,44943,84,4.16,4.28,1,1,2,242
4,Fashion,BrandB,6974,42309,135,19257,64,2.76,15.27,0,1,4,61
1,Home,BrandC,27456,44007,192,28760,25,4.18,24.89,1,1,3,81
49,Electronics,BrandE,47653,46150,167,59566,28,4.09,10.49,0,1,6,84
40,Beauty,BrandC,43006,36746,201,7268,76,4.51,12.74,0,1,3,68
32,Fashion,BrandC,14479,22539,208,36069,66,4.56,3.85,0,0,6,100
34,Home,BrandB,45023,27916,216,19741,78,4.67,3.69,0,0,3,74
28,Fashion,BrandC,43065,53653,113,6780,22,3.54,18.59,0,1,4,33
31,Beauty,BrandA,28828,19645,280,14554,31,4.24,20.27,0,1,4,86
8,Beauty,BrandD,47875,7239,77,57177,23,3.17,23.32,0,0,4,264
39,Sports,BrandA,13367,50222,171,2859,48,5.0,16.7,1,0,0,50
26,Electronics,BrandE,26351,34325,264,27725,20,2.94,19.37,0,1,4,67
34,Sports,BrandD,31779,5586,247,53682,38,2.53,0.41,1,0,3,323
3,Home,BrandC,31027,46413,279,41781,55,2.87,4.87,1,0,1,58
50,Fashion,BrandE,8366,8185,106,5068,68,4.44,29.55,0,1,4,86
12,Home,BrandD,15949,32155,177,34785,79,3.62,2.28,1,0,1,77
1,Beauty,BrandC,11185,47148,175,54345,88,3.62,20.36,1,0,6,105
44,Sports,BrandA,24044,17467,145,27794,89,4.89,5.28,1,0,3,121
5,Sports,BrandD,5951,47865,192,46740,1,4.8,21.5,0,0,4,60
30,Sports,BrandC,22142,29153,90,1930,7,3.28,21.18,0,1,0,31
30,Home,BrandA,41816,11444,56,18217,57,3.02,7.03,0,0,0,85
17,Beauty,BrandE,40454,37802,115,24691,95,4.62,8.09,0,1,6,85
48,Fashion,BrandE,39370,54142,47,2001,12,4.77,19.64,0,0,1,39
47,Fashion,BrandE,31530,52577,215,29310,5,3.85,11.7,1,1,5,49
23,Home,BrandE,31373,12926,204,16627,50,4.07,5.84,1,1,0,94
15,Sports,BrandB,1119,28569,244,35378,42,3.14,21.95,0,0,0,68
37,Electronics,BrandD,34150,23288,119,25166,12,4.5,4.62,1,1,0,69
21,Home,BrandD,25872,14140,30,15604,18,4.08,25.67,1,1,3,83
14,Home,BrandB,4142,32409,81,41575,66,3.76,15.44,1,1,0,113
2,Beauty,BrandC,28501,48488,141,26781,74,2.65,3.17,1,1,2,60
11,Fashion,BrandC,34564,23195,24,25054,79,4.79,20.82,0,1,4,99
39,Home,BrandE,29790,37719,215,28461,94,4.04,15.57,0,0,6,97
38,Home,BrandA,14622,45648,244,19000,17,2.98,8.94,0,1,0,41
34,Sports,BrandC,25320,49608,43,30191,68,4.02,12.68,1,1,5,64
38,Sports,BrandA,3395,1622,272,56848,71,4.19,8.95,1,0,5,1100
50,Electronics,BrandD,5866,52767,211,36225,62,3.81,7.89,0,0,0,41
34,Beauty,BrandA,9211,28226,271,27232,41,4.3,4.91,0,1,0,60
18,Electronics,BrandD,20096,8657,158,7164,95,3.95,10.88,1,0,2,63
30,Sports,BrandB,19293,52898,46,17262,34,4.87,7.53,0,0,0,39
15,Fashion,BrandB,8699,49264,15,42556,70,2.63,20.5,0,0,0,56
27,Sports,BrandE,11217,59018,298,56214,45,2.77,20.52,1,0,4,68
34,Beauty,BrandC,36691,34698,102,48592,58,2.93,15.06,1,0,5,71
38,Sports,BrandE,10711,44095,279,47728,51,4.23,23.34,0,0,2,79
33,Beauty,BrandD,46050,24731,234,43211,34,4.11,25.24,1,1,5,109
24,Beauty,BrandE,23860,10706,224,9383,44,4.73,17.39,0,1,2,92
15,Beauty,BrandA,22042,38401,69,33334,15,4.33,18.57,1,0,5,74
30,Beauty,BrandD,31812,47763,236,760,78,3.77,8.49,1,0,0,59
42,Beauty,BrandB,45742,26639,56,9969,70,4.98,26.85,0,1,5,83
17,Fashion,BrandC,36935,49845,267,23765,50,3.17,0.73,1,0,5,59
5,Electronics,BrandD,28747,21024,271,3595,32,4.58,10.46,0,1,2,34
29,Home,BrandD,22857,23567,158,16023,67,3.57,21.65,1,0,6,65
4,Electronics,BrandA,41545,903,144,13052,3,4.12,2.4,0,1,1,451
10,Beauty,BrandC,28191,17244,55,45343,86,4.32,5.5,1,1,2,167
17,Fashion,BrandB,12924,16599,121,50437,86,4.08,17.68,1,0,2,155
10,Sports,BrandD,19352,29763,50,39291,74,2.85,16.8,0,0,2,78
17,Fashion,BrandD,23101,26044,92,31590,51,3.61,22.17,1,0,3,74
20,Beauty,BrandA,18520,4448,212,32716,67,3.9,24.38,0,0,6,279
24,Fashion,BrandE,8655,40186,273,12662,76,4.62,3.86,1,1,3,83
5,Fashion,BrandB,4083,52433,93,34002,93,3.61,0.55,1,0,3,77
34,Beauty,BrandC,16015,1793,122,20546,48,4.8,20.69,0,1,2,397
6,Fashion,BrandD,37277,15928,58,4711,17,3.6,9.04,1,0,1,27
2,Home,BrandD,20210,21584,120,20482,7,3.87,18.78,1,1,2,59
13,Home,BrandB,43678,25883,122,2855,13,4.49,4.52,0,0,0,19
43,Fashion,BrandE,25032,16734,264,55818,66,3.96,14.07,1,0,1,144
43,Sports,BrandD,19101,6410,79,57181,4,4.9,15.13,0,1,3,293
48,Beauty,BrandB,5467,43200,11,40425,10,4.15,17.55,0,0,5,46
11,Home,BrandA,19253,19959,126,9896,88,3.81,15.4,0,0,5,63
47,Sports,BrandE,20522,36659,15,44159,17,2.56,14.87,1,0,6,52
23,Fashion,BrandC,43963,51689,219,22409,52,3.53,9.98,1,0,4,56
16,Sports,BrandD,9635,34157,283,14027,6,3.25,2.14,0,0,6,13
31,Electronics,BrandB,6222,20843,32,58370,83,4.37,2.69,1,1,1,148
11,Home,BrandA,27913,2803,239,54555,69,3.02,13.01,0,0,3,621
16,Fashion,BrandC,27736,1065,30,36174,96,3.01,10.67,1,1,1,1079
8,Beauty,BrandB,16014,47478,58,33469,74,2.97,15.48,0,0,1,61
4,Fashion,BrandB,44396,45235,33,42693,9,2.81,9.15,0,0,5,33
40,Beauty,BrandC,37712,16803,168,25400,91,3.28,20.64,1,1,2,109
4,Fashion,BrandA,40886,33210,274,50956,77,4.71,25.92,0,1,0,129
25,Sports,BrandA,20831,25176,39,15520,83,4.44,8.97,0,1,4,73
3,Sports,BrandE,18560,13442,290,11591,21,4.34,5.79,1,1,3,67
32,Sports,BrandD,1696,13091,277,35329,24,4.49,3.49,0,1,1,122
3,Electronics,BrandC,12797,37640,212,5969,4,3.17,18.49,0,0,4,24
27,Beauty,BrandC,3287,29601,242,56795,24,4.72,13.32,1,1,1,109
29,Sports,BrandC,24316,55885,97,44580,59,2.84,5.64,0,1,5,57
32,Electronics,BrandA,41195,32701,177,49167,99,3.34,19.59,0,0,0,110
50,Beauty,BrandD,20202,16323,83,9020,3,3.97,4.45,0,0,5,29
19,Fashion,BrandE,25742,3078,114,50289,68,2.76,16.63,0,1,4,533
21,Electronics,BrandB,2676,51057,221,54698,40,4.33,15.81,0,1,3,73
5,Home,BrandB,20627,22072,110,11440,48,3.47,22.03,0,1,1,48
18,Electronics,BrandC,42060,45499,51,36597,54,4.46,1.65,0,0,0,57
28,Electronics,BrandD,27728,39137,185,59265,35,3.73,26.64,0,1,5,94
42,Beauty,BrandA,20708,36203,68,31630,95,2.95,21.09,1,0,4,99
22,Fashion,BrandD,28982,31446,250,57933,56,4.34,6.48,0,0,5,93
21,Home,BrandD,9671,28623,248,17985,89,3.13,5.5,0,0,1,69
6,Sports,BrandA,35719,10567,91,15080,40,3.73,12.95,1,0,1,75
1,Sports,BrandC,33896,41958,221,12060,77,2.69,24.53,0,1,3,76
5,Electronics,BrandD,43089,34424,11,6098,68,4.04,25.29,0,0,0,54
41,Beauty,BrandB,41046,10006,282,56530,46,4.16,15.61,0,0,2,212
12,Beauty,BrandA,4196,40091,214,6229,78,3.45,25.82,0,1,5,58
26,Sports,BrandE,20558,15608,173,56456,13,4.89,0.16,0,0,1,125
46,Home,BrandC,20813,27781,142,29762,27,4.69,1.06,0,1,4,49
34,Fashion,BrandA,19649,51326,234,37386,6,4.27,27.35,1,0,5,58
49,Home,BrandE,46240,37928,165,18151,17,4.28,23.26,1,1,3,70
14,Fashion,BrandE,41575,24086,5,49878,36,3.13,13.52,1,0,3,90
26,Sports,BrandD,5456,47454,240,7637,99,4.14,22.61,1,0,1,72
45,Fashion,BrandD,10695,46106,192,57116,81,3.0,28.67,1,1,1,119
27,Beauty,BrandD,17576,29002,8,40586,2,2.86,23.16,0,0,1,53
9,Electronics,BrandA,1605,56248,136,50399,77,5.0,25.27,0,0,6,88
26,Electronics,BrandA,15917,19912,222,11560,52,4.06,22.82,0,1,2,74
47,Sports,BrandC,25229,36318,264,25842,66,3.58,5.05,0,0,1,75
22,Beauty,BrandD,47456,46767,5,25979,52,3.22,25.01,0,0,5,65
47,Home,BrandE,30599,11398,75,38806,92,4.01,5.85,1,1,5,182
30,Beauty,BrandB,33098,52816,182,45940,43,2.62,26.78,1,1,6,83
43,Electronics,BrandC,30461,5294,193,36608,90,2.74,13.76,0,1,6,264
48,Electronics,BrandA,13102,26225,295,41464,22,2.58,20.31,0,1,0,57
17,Beauty,BrandC,9756,14982,12,48957,55,3.75,14.92,0,1,4,141
26,Beauty,BrandC,21084,49753,257,51442,67,4.0,2.82,1,0,1,72
36,Electronics,BrandC,47480,15034,296,14901,99,2.66,8.72,1,1,5,80
1,Home,BrandC,35181,29879,248,41244,60,4.3,29.51,0,0,6,87
8,Sports,BrandB,26292,7344,127,38411,58,3.08,28.82,1,1,5,207
49,Sports,BrandD,22404,36318,287,46354,12,4.21,9.61,0,0,5,55
35,Beauty,BrandE,43861,48401,36,9697,88,4.95,29.89,1,0,6,96
15,Sports,BrandC,35040,33633,150,41266,69,4.23,25.37,1,1,2,123
47,Electronics,BrandC,27036,44169,160,20875,84,4.71,18.33,0,0,6,78
22,Electronics,BrandC,19664,34387,20,51209,39,4.87,1.2,1,0,6,74
14,Beauty,BrandD,13496,41773,51,41560,13,3.72,27.04,1,1,4,64
26,Beauty,BrandA,3371,53356,255,3925,41,4.26,16.72,0,1,6,36
28,Beauty,BrandA,46502,18075,191,45278,57,4.63,26.05,1,1,3,141
23,Home,BrandB,23126,49183,35,48382,53,3.39,25.03,0,1,6,75
14,Sports,BrandA,11021,55899,264,35928,12,3.15,24.99,1,0,5,49
24,Beauty,BrandC,43910,31626,21,42205,13,4.87,20.95,0,0,1,63
2,Fashion,BrandC,1632,37307,43,47388,74,4.32,8.74,0,0,5,86
45,Fashion,BrandC,33967,18342,43,52580,97,3.05,10.08,1,0,4,140
26,Electronics,BrandB,15034,24693,136,23810,57,3.62,9.25,1,0,3,71
14,Sports,BrandC,24354,45086,34,11454,40,4.49,0.6,0,0,6,41
7,Beauty,BrandA,43498,58558,162,57333,80,3.87,17.48,1,1,2,93
3,Fashion,BrandD,39565,46987,282,27355,45,4.12,20.97,1,0,0,71
47,Sports,BrandD,46107,21888,207,56282,35,4.38,25.62,1,0,6,128
23,Electronics,BrandE,8312,33296,70,44301,3,4.06,4.2,0,0,1,44
46,Home,BrandA,5057,28472,112,3814,5,3.85,16.33,0,1,0,39
43,Sports,BrandC,2679,31557,272,27202,90,4.37,0.24,0,1,2,91
47,Sports,BrandD,44298,11476,226,50468,11,4.32,2.85,1,1,4,158
45,Home,BrandA,9565,33535,296,48828,71,4.07,1.63,1,1,4,100
18,Sports,BrandD,8775,10488,22,20728,56,3.4,21.76,0,0,2,101
38,Electronics,BrandC,48357,6360,94,56265,10,3.51,2.43,0,0,5,268
35,Electronics,BrandD,36448,5178,185,18287,34,4.93,21.49,1,0,2,163
15,Home,BrandE,21200,8910,259,43419,67,2.78,7.49,1,1,6,199
25,Beauty,BrandE,39964,11622,257,36033,72,3.17,26.33,1,0,1,166
37,Fashion,BrandD,42851,36989,261,3874,31,3.73,24.39,1,0,3,34
28,Beauty,BrandA,28294,34040,91,52933,75,4.59,28.73,0,0,6,109
10,Sports,BrandA,29283,40550,94,36098,71,2.91,26.51,1,1,6,88
39,Fashion,BrandA,17498,57684,241,36629,66,3.19,28.0,1,1,6,94
17,Home,BrandD,14369,38863,74,5021,70,2.66,25.76,0,1,0,46
39,Home,BrandA,45025,48875,48,58713,41,4.26,20.8,0,0,0,78
22,Fashion,BrandC,28652,19342,204,31135,63,3.1,5.11,1,0,4,80
26,Electronics,BrandE,21454,11794,156,46672,32,3.47,8.15,0,0,6,132
44,Fashion,BrandC,32055,23123,90,56121,20,3.61,6.38,1,0,5,84
25,Sports,BrandA,17154,34118,23,7799,57,4.73,18.11,1,1,4,73
17,Electronics,BrandC,45526,6441,105,24460,98,3.53,15.11,0,0,1,177
13,Home,BrandA,35736,46749,99,12060,50,2.86,26.01,0,1,2,56
20,Fashion,BrandD,47476,7538,258,11013,80,3.81,28.58,1,0,0,118
25,Beauty,BrandC,15542,52439,34,46970,25,4.91,12.15,0,1,6,82
4,Beauty,BrandD,26466,57728,253,21162,12,4.02,15.19,1,0,1,43
10,Sports,BrandD,48907,3962,37,6501,71,4.96,29.15,1,0,4,120
3,Beauty,BrandB,44814,51190,233,14830,39,4.6,8.29,1,1,4,65
41,Fashion,BrandA,45595,5696,16,14971,17,2.59,23.77,0,1,0,104
45,Fashion,BrandE,14770,45294,122,16775,45,4.15,6.76,1,0,4,46
18,Beauty,BrandA,31408,22864,159,37619,11,3.22,20.44,1,0,5,64
47,Fashion,BrandE,16023,36295,250,42379,70,3.9,7.61,1,0,4,91
36,Sports,BrandA,47568,30957,251,19684,23,3.2,26.51,0,1,3,55
47,Electronics,BrandD,20491,14911,33,23259,91,3.37,16.84,1,0,2,110
22,Sports,BrandC,11275,31153,165,13561,70,4.81,5.58,1,1,4,71
34,Sports,BrandC,12765,5932,239,34134,38,3.02,6.73,1,0,3,203
47,Fashion,BrandB,19959,2917,194,17367,2,4.69,14.82,0,0,1,193
8,Electronics,BrandE,17173,53391,121,6540,86,2.58,28.85,1,0,4,65
40,Fashion,BrandE,27556,24929,275,4265,84,2.73,23.09,1,0,5,70
49,Home,BrandE,7114,14932,262,43894,89,4.64,14.65,0,1,1,165
44,Fashion,BrandD,36520,26313,184,21677,79,4.08,10.13,0,1,6,83
19,Fashion,BrandE,7915,14726,176,51317,93,4.37,16.48,1,0,4,160
42,Fashion,BrandC,23655,54235,278,58173,72,3.02,22.45,1,0,0,111
41,Electronics,BrandD,49930,29254,263,21818,37,3.84,23.52,1,0,3,83
37,Fashion,BrandA,44384,31608,139,23341,49,4.34,9.74,0,1,3,74
6,Electronics,BrandE,17464,52813,175,8066,52,4.07,21.63,0,0,0,42
26,Beauty,BrandE,38226,20310,214,27336,33,3.68,19.73,1,1,2,92
34,Home,BrandA,37544,47346,240,16330,22,4.9,28.77,0,1,6,60
45,Electronics,BrandE,38044,40305,190,20756,5,4.19,27.93,1,1,5,76
6,Beauty,BrandA,32752,7731,99,8082,18,4.77,23.68,1,1,3,91
37,Electronics,BrandD,4332,48274,15,56439,38,4.32,21.7,0,0,1,68
